User_id,Date,itemDescription,year,month,day,day_of_week
3847,31/07/2014,canned beer,2014,7,31,3
3505,31/07/2014,candy,2014,7,31,3
2973,31/07/2014,yogurt,2014,7,31,3
1390,31/07/2014,rolls/buns,2014,7,31,3
2944,31/07/2014,beverages,2014,7,31,3
2071,31/07/2014,pip fruit,2014,7,31,3
4014,31/07/2014,other vegetables,2014,7,31,3
1687,31/07/2014,chicken,2014,7,31,3
1797,31/07/2014,hard cheese,2014,7,31,3
2450,31/07/2014,salt,2014,7,31,3
2040,31/07/2014,canned beer,2014,7,31,3
1061,31/07/2014,whipped/sour cream,2014,7,31,3
2423,31/07/2014,whole milk,2014,7,31,3
3300,31/07/2014,other vegetables,2014,7,31,3
2174,31/07/2014,other vegetables,2014,7,31,3
3060,31/07/2014,tropical fruit,2014,7,31,3
2222,31/07/2014,sugar,2014,7,31,3
2559,31/07/2014,pork,2014,7,31,3
2961,31/07/2014,onions,2014,7,31,3
1115,31/07/2014,turkey,2014,7,31,3
3768,31/07/2014,beef,2014,7,31,3
1471,31/07/2014,yogurt,2014,7,31,3
2799,31/07/2014,butter,2014,7,31,3
3790,31/07/2014,whole milk,2014,7,31,3
3847,31/07/2014,rolls/buns,2014,7,31,3
3505,31/07/2014,cream cheese ,2014,7,31,3
2973,31/07/2014,semi-finished bread,2014,7,31,3
1390,31/07/2014,shopping bags,2014,7,31,3
2944,31/07/2014,specialty fat,2014,7,31,3
2071,31/07/2014,butter,2014,7,31,3
4014,31/07/2014,pip fruit,2014,7,31,3
1687,31/07/2014,house keeping products,2014,7,31,3
1797,31/07/2014,processed cheese,2014,7,31,3
2450,31/07/2014,root vegetables,2014,7,31,3
2040,31/07/2014,white bread,2014,7,31,3
1061,31/07/2014,hard cheese,2014,7,31,3
2423,31/07/2014,ice cream,2014,7,31,3
3300,31/07/2014,rolls/buns,2014,7,31,3
2174,31/07/2014,frozen vegetables,2014,7,31,3
3060,31/07/2014,fruit/vegetable juice,2014,7,31,3
2222,31/07/2014,seasonal products,2014,7,31,3
2559,31/07/2014,napkins,2014,7,31,3
2961,31/07/2014,canned fruit,2014,7,31,3
1115,31/07/2014,root vegetables,2014,7,31,3
3768,31/07/2014,frozen vegetables,2014,7,31,3
1471,31/07/2014,butter,2014,7,31,3
3431,31/07/2014,canned fish,2014,7,31,3
3300,31/07/2014,soda,2014,7,31,3
3505,31/07/2014,brown bread,2014,7,31,3
3505,31/07/2014,soda,2014,7,31,3
2973,31/07/2014,flour,2014,7,31,3
1390,31/07/2014,cream cheese ,2014,7,31,3
2799,31/07/2014,pot plants,2014,7,31,3
3300,31/07/2014,cat food,2014,7,31,3
3431,31/07/2014,brown bread,2014,7,31,3
3241,1/08/2014,ham,2014,8,1,4
2899,1/08/2014,frankfurter,2014,8,1,4
2407,1/08/2014,sliced cheese,2014,8,1,4
2664,1/08/2014,citrus fruit,2014,8,1,4
1285,1/08/2014,butter,2014,8,1,4
3534,1/08/2014,citrus fruit,2014,8,1,4
2107,1/08/2014,whole milk,2014,8,1,4
4765,1/08/2014,beef,2014,8,1,4
3998,1/08/2014,ice cream,2014,8,1,4
4939,1/08/2014,beef,2014,8,1,4
3893,1/08/2014,salty snack,2014,8,1,4
2086,1/08/2014,root vegetables,2014,8,1,4
2031,1/08/2014,rolls/buns,2014,8,1,4
4814,1/08/2014,white bread,2014,8,1,4
1495,1/08/2014,meat,2014,8,1,4
1243,1/08/2014,soda,2014,8,1,4
4144,1/08/2014,whole milk,2014,8,1,4
3241,1/08/2014,whole milk,2014,8,1,4
2899,1/08/2014,canned beer,2014,8,1,4
2407,1/08/2014,root vegetables,2014,8,1,4
2664,1/08/2014,pickled vegetables,2014,8,1,4
1285,1/08/2014,rolls/buns,2014,8,1,4
3534,1/08/2014,processed cheese,2014,8,1,4
2107,1/08/2014,coffee,2014,8,1,4
4765,1/08/2014,spread cheese,2014,8,1,4
3998,1/08/2014,Instant food products,2014,8,1,4
4939,1/08/2014,whipped/sour cream,2014,8,1,4
3893,1/08/2014,canned beer,2014,8,1,4
2086,1/08/2014,butter,2014,8,1,4
2031,1/08/2014,detergent,2014,8,1,4
4814,1/08/2014,whole milk,2014,8,1,4
1495,1/08/2014,other vegetables,2014,8,1,4
1243,1/08/2014,cling film/bags,2014,8,1,4
4144,1/08/2014,bottled beer,2014,8,1,4
2294,1/08/2014,sugar,2014,8,1,4
4796,1/08/2014,curd,2014,8,1,4
3451,1/08/2014,soda,2014,8,1,4
2651,1/08/2014,dishes,2014,8,1,4
3402,1/08/2014,newspapers,2014,8,1,4
4765,1/08/2014,misc. beverages,2014,8,1,4
3241,1/08/2014,brown bread,2014,8,1,4
2899,1/08/2014,soda,2014,8,1,4
4814,1/08/2014,hygiene articles,2014,8,1,4
2294,1/08/2014,bottled beer,2014,8,1,4
4796,1/08/2014,soda,2014,8,1,4
3451,1/08/2014,soda,2014,8,1,4
2651,1/08/2014,shopping bags,2014,8,1,4
3402,1/08/2014,rolls/buns,2014,8,1,4
3998,1/08/2014,long life bakery product,2014,8,1,4
4986,2/08/2014,candles,2014,8,2,5
3189,2/08/2014,citrus fruit,2014,8,2,5
2526,2/08/2014,other vegetables,2014,8,2,5
4228,2/08/2014,soda,2014,8,2,5
4261,2/08/2014,bottled beer,2014,8,2,5
2751,2/08/2014,root vegetables,2014,8,2,5
1369,2/08/2014,other vegetables,2014,8,2,5
2810,2/08/2014,root vegetables,2014,8,2,5
4115,2/08/2014,other vegetables,2014,8,2,5
3063,2/08/2014,frozen vegetables,2014,8,2,5
2289,2/08/2014,UHT-milk,2014,8,2,5
4941,2/08/2014,yogurt,2014,8,2,5
3323,2/08/2014,pastry,2014,8,2,5
3518,2/08/2014,whole milk,2014,8,2,5
4470,2/08/2014,brown bread,2014,8,2,5
2207,2/08/2014,dog food,2014,8,2,5
3947,2/08/2014,photo/film,2014,8,2,5
3919,2/08/2014,canned beer,2014,8,2,5
4986,2/08/2014,chewing gum,2014,8,2,5
3189,2/08/2014,root vegetables,2014,8,2,5
2526,2/08/2014,bottled beer,2014,8,2,5
4228,2/08/2014,beverages,2014,8,2,5
4261,2/08/2014,pip fruit,2014,8,2,5
2751,2/08/2014,sliced cheese,2014,8,2,5
1369,2/08/2014,canned fish,2014,8,2,5
2810,2/08/2014,frozen meals,2014,8,2,5
4115,2/08/2014,yogurt,2014,8,2,5
3063,2/08/2014,tropical fruit,2014,8,2,5
2289,2/08/2014,beverages,2014,8,2,5
4941,2/08/2014,pasta,2014,8,2,5
3323,2/08/2014,brown bread,2014,8,2,5
3518,2/08/2014,whole milk,2014,8,2,5
4470,2/08/2014,liquor,2014,8,2,5
2207,2/08/2014,pastry,2014,8,2,5
3947,2/08/2014,chewing gum,2014,8,2,5
3919,2/08/2014,bottled beer,2014,8,2,5
3856,2/08/2014,yogurt,2014,8,2,5
3518,2/08/2014,whole milk,2014,8,2,5
2810,2/08/2014,salty snack,2014,8,2,5
2751,2/08/2014,shopping bags,2014,8,2,5
1369,2/08/2014,white bread,2014,8,2,5
2751,2/08/2014,sliced cheese,2014,8,2,5
1369,2/08/2014,waffles,2014,8,2,5
3518,2/08/2014,domestic eggs,2014,8,2,5
3856,2/08/2014,long life bakery product,2014,8,2,5
4075,3/08/2014,whole milk,2014,8,3,6
2577,3/08/2014,root vegetables,2014,8,3,6
3003,3/08/2014,citrus fruit,2014,8,3,6
1068,3/08/2014,soda,2014,8,3,6
1640,3/08/2014,root vegetables,2014,8,3,6
3821,3/08/2014,ice cream,2014,8,3,6
1026,3/08/2014,sausage,2014,8,3,6
2452,3/08/2014,margarine,2014,8,3,6
4070,3/08/2014,specialty chocolate,2014,8,3,6
3725,3/08/2014,coffee,2014,8,3,6
2632,3/08/2014,rolls/buns,2014,8,3,6
1946,3/08/2014,whole milk,2014,8,3,6
3384,3/08/2014,dessert,2014,8,3,6
4679,3/08/2014,pip fruit,2014,8,3,6
4718,3/08/2014,citrus fruit,2014,8,3,6
2400,3/08/2014,napkins,2014,8,3,6
4504,3/08/2014,onions,2014,8,3,6
4075,3/08/2014,butter,2014,8,3,6
2577,3/08/2014,butter,2014,8,3,6
3003,3/08/2014,processed cheese,2014,8,3,6
1068,3/08/2014,yogurt,2014,8,3,6
1640,3/08/2014,newspapers,2014,8,3,6
3821,3/08/2014,white wine,2014,8,3,6
1026,3/08/2014,dessert,2014,8,3,6
2452,3/08/2014,coffee,2014,8,3,6
4070,3/08/2014,soft cheese,2014,8,3,6
3725,3/08/2014,UHT-milk,2014,8,3,6
2632,3/08/2014,frozen vegetables,2014,8,3,6
1946,3/08/2014,onions,2014,8,3,6
3384,3/08/2014,frozen meals,2014,8,3,6
4679,3/08/2014,pudding powder,2014,8,3,6
4718,3/08/2014,hygiene articles,2014,8,3,6
2400,3/08/2014,white bread,2014,8,3,6
4504,3/08/2014,soda,2014,8,3,6
2195,3/08/2014,canned beer,2014,8,3,6
4265,3/08/2014,bottled water,2014,8,3,6
1710,3/08/2014,specialty chocolate,2014,8,3,6
1327,3/08/2014,pastry,2014,8,3,6
3821,3/08/2014,soups,2014,8,3,6
1026,3/08/2014,rolls/buns,2014,8,3,6
3821,3/08/2014,instant coffee,2014,8,3,6
1026,3/08/2014,pickled vegetables,2014,8,3,6
2452,3/08/2014,sliced cheese,2014,8,3,6
2195,3/08/2014,sliced cheese,2014,8,3,6
4265,3/08/2014,whipped/sour cream,2014,8,3,6
1710,3/08/2014,rolls/buns,2014,8,3,6
1327,3/08/2014,shopping bags,2014,8,3,6
1141,4/08/2014,tropical fruit,2014,8,4,0
1673,4/08/2014,citrus fruit,2014,8,4,0
4687,4/08/2014,meat,2014,8,4,0
2433,4/08/2014,pip fruit,2014,8,4,0
3561,4/08/2014,ice cream,2014,8,4,0
4077,4/08/2014,misc. beverages,2014,8,4,0
3444,4/08/2014,pastry,2014,8,4,0
3535,4/08/2014,soda,2014,8,4,0
1618,4/08/2014,hamburger meat,2014,8,4,0
2041,4/08/2014,soda,2014,8,4,0
4442,4/08/2014,pastry,2014,8,4,0
3582,4/08/2014,fruit/vegetable juice,2014,8,4,0
2340,4/08/2014,whole milk,2014,8,4,0
1345,4/08/2014,soda,2014,8,4,0
3044,4/08/2014,soda,2014,8,4,0
4710,4/08/2014,pork,2014,8,4,0
3600,4/08/2014,butter milk,2014,8,4,0
4487,4/08/2014,meat,2014,8,4,0
1144,4/08/2014,root vegetables,2014,8,4,0
4575,4/08/2014,whole milk,2014,8,4,0
3209,4/08/2014,other vegetables,2014,8,4,0
1141,4/08/2014,yogurt,2014,8,4,0
1673,4/08/2014,grapes,2014,8,4,0
4687,4/08/2014,domestic eggs,2014,8,4,0
2433,4/08/2014,bottled beer,2014,8,4,0
3561,4/08/2014,flower (seeds),2014,8,4,0
4077,4/08/2014,oil,2014,8,4,0
3444,4/08/2014,napkins,2014,8,4,0
3535,4/08/2014,beverages,2014,8,4,0
1618,4/08/2014,candy,2014,8,4,0
2041,4/08/2014,rolls/buns,2014,8,4,0
4442,4/08/2014,pet care,2014,8,4,0
3582,4/08/2014,whole milk,2014,8,4,0
2340,4/08/2014,rolls/buns,2014,8,4,0
1345,4/08/2014,rolls/buns,2014,8,4,0
3044,4/08/2014,pasta,2014,8,4,0
4710,4/08/2014,domestic eggs,2014,8,4,0
3600,4/08/2014,pickled vegetables,2014,8,4,0
4487,4/08/2014,hygiene articles,2014,8,4,0
1144,4/08/2014,coffee,2014,8,4,0
4575,4/08/2014,whole milk,2014,8,4,0
3209,4/08/2014,liquor,2014,8,4,0
2433,4/08/2014,margarine,2014,8,4,0
2331,4/08/2014,tropical fruit,2014,8,4,0
3948,4/08/2014,whipped/sour cream,2014,8,4,0
4487,4/08/2014,hard cheese,2014,8,4,0
3444,4/08/2014,shopping bags,2014,8,4,0
3444,4/08/2014,margarine,2014,8,4,0
3535,4/08/2014,fruit/vegetable juice,2014,8,4,0
1618,4/08/2014,napkins,2014,8,4,0
2041,4/08/2014,soda,2014,8,4,0
4487,4/08/2014,cat food,2014,8,4,0
2331,4/08/2014,sugar,2014,8,4,0
3948,4/08/2014,toilet cleaner,2014,8,4,0
1345,4/08/2014,shopping bags,2014,8,4,0
4442,4/08/2014,margarine,2014,8,4,0
1218,5/08/2014,citrus fruit,2014,8,5,1
1382,5/08/2014,citrus fruit,2014,8,5,1
4828,5/08/2014,beef,2014,8,5,1
1248,5/08/2014,citrus fruit,2014,8,5,1
3424,5/08/2014,root vegetables,2014,8,5,1
3181,5/08/2014,pip fruit,2014,8,5,1
2058,5/08/2014,frozen vegetables,2014,8,5,1
4929,5/08/2014,beef,2014,8,5,1
3095,5/08/2014,beef,2014,8,5,1
3112,5/08/2014,whole milk,2014,8,5,1
2771,5/08/2014,long life bakery product,2014,8,5,1
1227,5/08/2014,yogurt,2014,8,5,1
4758,5/08/2014,pip fruit,2014,8,5,1
2903,5/08/2014,tropical fruit,2014,8,5,1
2156,5/08/2014,rolls/buns,2014,8,5,1
3658,5/08/2014,beef,2014,8,5,1
4635,5/08/2014,whole milk,2014,8,5,1
4085,5/08/2014,butter,2014,8,5,1
4908,5/08/2014,tropical fruit,2014,8,5,1
4691,5/08/2014,whole milk,2014,8,5,1
3670,5/08/2014,grapes,2014,8,5,1
1218,5/08/2014,citrus fruit,2014,8,5,1
1382,5/08/2014,rolls/buns,2014,8,5,1
4828,5/08/2014,margarine,2014,8,5,1
1248,5/08/2014,skin care,2014,8,5,1
3424,5/08/2014,other vegetables,2014,8,5,1
3181,5/08/2014,beverages,2014,8,5,1
2058,5/08/2014,pip fruit,2014,8,5,1
4929,5/08/2014,waffles,2014,8,5,1
3095,5/08/2014,newspapers,2014,8,5,1
3112,5/08/2014,oil,2014,8,5,1
2771,5/08/2014,napkins,2014,8,5,1
1227,5/08/2014,whipped/sour cream,2014,8,5,1
4758,5/08/2014,butter,2014,8,5,1
2903,5/08/2014,other vegetables,2014,8,5,1
2156,5/08/2014,domestic eggs,2014,8,5,1
3658,5/08/2014,whipped/sour cream,2014,8,5,1
4635,5/08/2014,bottled water,2014,8,5,1
4085,5/08/2014,whipped/sour cream,2014,8,5,1
4908,5/08/2014,flour,2014,8,5,1
4691,5/08/2014,specialty chocolate,2014,8,5,1
3670,5/08/2014,chocolate,2014,8,5,1
2903,5/08/2014,sugar,2014,8,5,1
2573,5/08/2014,long life bakery product,2014,8,5,1
3188,5/08/2014,fruit/vegetable juice,2014,8,5,1
3835,5/08/2014,pastry,2014,8,5,1
1074,5/08/2014,oil,2014,8,5,1
1062,5/08/2014,white bread,2014,8,5,1
3003,5/08/2014,whole milk,2014,8,5,1
2713,5/08/2014,ketchup,2014,8,5,1
1388,5/08/2014,rolls/buns,2014,8,5,1
3181,5/08/2014,zwieback,2014,8,5,1
3424,5/08/2014,whole milk,2014,8,5,1
3424,5/08/2014,frozen meals,2014,8,5,1
2573,5/08/2014,rolls/buns,2014,8,5,1
3188,5/08/2014,canned fish,2014,8,5,1
3835,5/08/2014,misc. beverages,2014,8,5,1
1074,5/08/2014,shopping bags,2014,8,5,1
1062,5/08/2014,frozen fruits,2014,8,5,1
3003,5/08/2014,newspapers,2014,8,5,1
2713,5/08/2014,specialty chocolate,2014,8,5,1
1388,5/08/2014,ice cream,2014,8,5,1
3095,5/08/2014,canned vegetables,2014,8,5,1
2058,5/08/2014,hygiene articles,2014,8,5,1
3847,6/08/2014,sausage,2014,8,6,2
4192,6/08/2014,beverages,2014,8,6,2
4738,6/08/2014,bottled beer,2014,8,6,2
1774,6/08/2014,butter,2014,8,6,2
3855,6/08/2014,meat,2014,8,6,2
1883,6/08/2014,pork,2014,8,6,2
1141,6/08/2014,cat food,2014,8,6,2
2252,6/08/2014,yogurt,2014,8,6,2
2441,6/08/2014,whipped/sour cream,2014,8,6,2
1187,6/08/2014,soda,2014,8,6,2
2639,6/08/2014,bottled beer,2014,8,6,2
4693,6/08/2014,onions,2014,8,6,2
1535,6/08/2014,napkins,2014,8,6,2
4463,6/08/2014,pip fruit,2014,8,6,2
4573,6/08/2014,whole milk,2014,8,6,2
4862,6/08/2014,yogurt,2014,8,6,2
4772,6/08/2014,yogurt,2014,8,6,2
1179,6/08/2014,cereals,2014,8,6,2
2212,6/08/2014,butter,2014,8,6,2
3451,6/08/2014,semi-finished bread,2014,8,6,2
1057,6/08/2014,tropical fruit,2014,8,6,2
1247,6/08/2014,butter,2014,8,6,2
3802,6/08/2014,specialty chocolate,2014,8,6,2
3847,6/08/2014,UHT-milk,2014,8,6,2
4192,6/08/2014,whole milk,2014,8,6,2
4738,6/08/2014,dog food,2014,8,6,2
1774,6/08/2014,newspapers,2014,8,6,2
3855,6/08/2014,cream cheese ,2014,8,6,2
1883,6/08/2014,butter,2014,8,6,2
1141,6/08/2014,rolls/buns,2014,8,6,2
2252,6/08/2014,canned vegetables,2014,8,6,2
2441,6/08/2014,candy,2014,8,6,2
1187,6/08/2014,soda,2014,8,6,2
2639,6/08/2014,canned fish,2014,8,6,2
4693,6/08/2014,root vegetables,2014,8,6,2
1535,6/08/2014,whole milk,2014,8,6,2
4463,6/08/2014,bottled beer,2014,8,6,2
4573,6/08/2014,pot plants,2014,8,6,2
4862,6/08/2014,tropical fruit,2014,8,6,2
4772,6/08/2014,curd,2014,8,6,2
1179,6/08/2014,soda,2014,8,6,2
2212,6/08/2014,soda,2014,8,6,2
3451,6/08/2014,yogurt,2014,8,6,2
1057,6/08/2014,UHT-milk,2014,8,6,2
1247,6/08/2014,candy,2014,8,6,2
3802,6/08/2014,chewing gum,2014,8,6,2
4862,6/08/2014,whipped/sour cream,2014,8,6,2
4772,6/08/2014,rolls/buns,2014,8,6,2
2252,6/08/2014,seasonal products,2014,8,6,2
2441,6/08/2014,butter,2014,8,6,2
4862,6/08/2014,Instant food products,2014,8,6,2
4772,6/08/2014,whipped/sour cream,2014,8,6,2
2639,6/08/2014,fruit/vegetable juice,2014,8,6,2
1287,7/08/2014,chicken,2014,8,7,3
3123,7/08/2014,fruit/vegetable juice,2014,8,7,3
3757,7/08/2014,whole milk,2014,8,7,3
1740,7/08/2014,specialty bar,2014,8,7,3
3674,7/08/2014,yogurt,2014,8,7,3
4722,7/08/2014,tropical fruit,2014,8,7,3
4002,7/08/2014,curd,2014,8,7,3
1887,7/08/2014,pork,2014,8,7,3
4746,7/08/2014,sausage,2014,8,7,3
1214,7/08/2014,syrup,2014,8,7,3
4856,7/08/2014,tropical fruit,2014,8,7,3
4044,7/08/2014,sliced cheese,2014,8,7,3
1835,7/08/2014,pastry,2014,8,7,3
2993,7/08/2014,other vegetables,2014,8,7,3
3643,7/08/2014,root vegetables,2014,8,7,3
2440,7/08/2014,whole milk,2014,8,7,3
2860,7/08/2014,other vegetables,2014,8,7,3
4093,7/08/2014,pip fruit,2014,8,7,3
1287,7/08/2014,other vegetables,2014,8,7,3
3123,7/08/2014,soda,2014,8,7,3
3757,7/08/2014,frozen vegetables,2014,8,7,3
1740,7/08/2014,soda,2014,8,7,3
3674,7/08/2014,yogurt,2014,8,7,3
4722,7/08/2014,skin care,2014,8,7,3
4002,7/08/2014,yogurt,2014,8,7,3
1887,7/08/2014,yogurt,2014,8,7,3
4746,7/08/2014,sugar,2014,8,7,3
1214,7/08/2014,waffles,2014,8,7,3
4856,7/08/2014,pasta,2014,8,7,3
4044,7/08/2014,cream cheese ,2014,8,7,3
1835,7/08/2014,detergent,2014,8,7,3
2993,7/08/2014,butter milk,2014,8,7,3
3643,7/08/2014,soda,2014,8,7,3
2440,7/08/2014,whole milk,2014,8,7,3
2860,7/08/2014,chocolate,2014,8,7,3
4093,7/08/2014,white bread,2014,8,7,3
3674,7/08/2014,cream cheese ,2014,8,7,3
4762,7/08/2014,pastry,2014,8,7,3
2993,7/08/2014,chewing gum,2014,8,7,3
1887,7/08/2014,napkins,2014,8,7,3
1287,7/08/2014,frozen meals,2014,8,7,3
4856,7/08/2014,sugar,2014,8,7,3
4044,7/08/2014,semi-finished bread,2014,8,7,3
1835,7/08/2014,rice,2014,8,7,3
2993,7/08/2014,specialty chocolate,2014,8,7,3
4762,7/08/2014,newspapers,2014,8,7,3
4746,7/08/2014,semi-finished bread,2014,8,7,3
1824,8/08/2014,sausage,2014,8,8,4
4799,8/08/2014,frozen meals,2014,8,8,4
2797,8/08/2014,rolls/buns,2014,8,8,4
3276,8/08/2014,sausage,2014,8,8,4
1636,8/08/2014,other vegetables,2014,8,8,4
2014,8/08/2014,other vegetables,2014,8,8,4
2522,8/08/2014,fruit/vegetable juice,2014,8,8,4
2654,8/08/2014,other vegetables,2014,8,8,4
4709,8/08/2014,other vegetables,2014,8,8,4
2132,8/08/2014,chicken,2014,8,8,4
3292,8/08/2014,whole milk,2014,8,8,4
4227,8/08/2014,whipped/sour cream,2014,8,8,4
2252,8/08/2014,bottled beer,2014,8,8,4
2358,8/08/2014,UHT-milk,2014,8,8,4
1824,8/08/2014,canned beer,2014,8,8,4
4799,8/08/2014,brown bread,2014,8,8,4
2797,8/08/2014,other vegetables,2014,8,8,4
3276,8/08/2014,curd cheese,2014,8,8,4
1636,8/08/2014,liquor (appetizer),2014,8,8,4
2014,8/08/2014,white bread,2014,8,8,4
2522,8/08/2014,hard cheese,2014,8,8,4
2654,8/08/2014,soda,2014,8,8,4
4709,8/08/2014,pasta,2014,8,8,4
2132,8/08/2014,pastry,2014,8,8,4
3292,8/08/2014,red/blush wine,2014,8,8,4
4227,8/08/2014,rolls/buns,2014,8,8,4
2252,8/08/2014,domestic eggs,2014,8,8,4
2358,8/08/2014,berries,2014,8,8,4
2014,8/08/2014,soft cheese,2014,8,8,4
1232,8/08/2014,pasta,2014,8,8,4
1719,8/08/2014,brown bread,2014,8,8,4
2654,8/08/2014,whole milk,2014,8,8,4
4799,8/08/2014,other vegetables,2014,8,8,4
4799,8/08/2014,curd cheese,2014,8,8,4
2797,8/08/2014,soda,2014,8,8,4
2654,8/08/2014,sweet spreads,2014,8,8,4
1232,8/08/2014,canned beer,2014,8,8,4
1719,8/08/2014,pet care,2014,8,8,4
4164,9/08/2014,pastry,2014,8,9,5
2702,9/08/2014,pastry,2014,8,9,5
3775,9/08/2014,sausage,2014,8,9,5
1625,9/08/2014,zwieback,2014,8,9,5
3524,9/08/2014,berries,2014,8,9,5
4112,9/08/2014,root vegetables,2014,8,9,5
4578,9/08/2014,rolls/buns,2014,8,9,5
3329,9/08/2014,white bread,2014,8,9,5
3409,9/08/2014,soda,2014,8,9,5
4501,9/08/2014,chicken,2014,8,9,5
4696,9/08/2014,root vegetables,2014,8,9,5
1654,9/08/2014,whole milk,2014,8,9,5
2592,9/08/2014,curd,2014,8,9,5
4612,9/08/2014,butter,2014,8,9,5
1852,9/08/2014,cake bar,2014,8,9,5
4226,9/08/2014,butter,2014,8,9,5
4093,9/08/2014,citrus fruit,2014,8,9,5
4164,9/08/2014,whole milk,2014,8,9,5
2702,9/08/2014,other vegetables,2014,8,9,5
3775,9/08/2014,yogurt,2014,8,9,5
1625,9/08/2014,rice,2014,8,9,5
3524,9/08/2014,whole milk,2014,8,9,5
4112,9/08/2014,white wine,2014,8,9,5
4578,9/08/2014,yogurt,2014,8,9,5
3329,9/08/2014,dog food,2014,8,9,5
3409,9/08/2014,brown bread,2014,8,9,5
4501,9/08/2014,dessert,2014,8,9,5
4696,9/08/2014,rolls/buns,2014,8,9,5
1654,9/08/2014,butter,2014,8,9,5
2592,9/08/2014,grapes,2014,8,9,5
4612,9/08/2014,bottled beer,2014,8,9,5
1852,9/08/2014,shopping bags,2014,8,9,5
4226,9/08/2014,specialty bar,2014,8,9,5
4093,9/08/2014,herbs,2014,8,9,5
3986,9/08/2014,oil,2014,8,9,5
2592,9/08/2014,curd,2014,8,9,5
4112,9/08/2014,bottled water,2014,8,9,5
4112,9/08/2014,red/blush wine,2014,8,9,5
4578,9/08/2014,napkins,2014,8,9,5
4164,9/08/2014,dessert,2014,8,9,5
4696,9/08/2014,whole milk,2014,8,9,5
2592,9/08/2014,shopping bags,2014,8,9,5
3986,9/08/2014,chewing gum,2014,8,9,5
3329,9/08/2014,potato products,2014,8,9,5
1612,10/08/2014,butter,2014,8,10,6
2664,10/08/2014,chicken,2014,8,10,6
4882,10/08/2014,whipped/sour cream,2014,8,10,6
2756,10/08/2014,fruit/vegetable juice,2014,8,10,6
2193,10/08/2014,onions,2014,8,10,6
1250,10/08/2014,other vegetables,2014,8,10,6
2966,10/08/2014,other vegetables,2014,8,10,6
4131,10/08/2014,grapes,2014,8,10,6
2552,10/08/2014,butter,2014,8,10,6
4471,10/08/2014,whole milk,2014,8,10,6
2014,10/08/2014,yogurt,2014,8,10,6
1741,10/08/2014,rolls/buns,2014,8,10,6
3616,10/08/2014,soda,2014,8,10,6
4183,10/08/2014,bottled beer,2014,8,10,6
1797,10/08/2014,white wine,2014,8,10,6
2159,10/08/2014,tropical fruit,2014,8,10,6
3157,10/08/2014,newspapers,2014,8,10,6
2188,10/08/2014,whole milk,2014,8,10,6
2781,10/08/2014,chicken,2014,8,10,6
2330,10/08/2014,whole milk,2014,8,10,6
1612,10/08/2014,soda,2014,8,10,6
2664,10/08/2014,domestic eggs,2014,8,10,6
4882,10/08/2014,fruit/vegetable juice,2014,8,10,6
2756,10/08/2014,rolls/buns,2014,8,10,6
2193,10/08/2014,waffles,2014,8,10,6
1250,10/08/2014,chewing gum,2014,8,10,6
2966,10/08/2014,whole milk,2014,8,10,6
4131,10/08/2014,root vegetables,2014,8,10,6
2552,10/08/2014,root vegetables,2014,8,10,6
4471,10/08/2014,yogurt,2014,8,10,6
2014,10/08/2014,bottled water,2014,8,10,6
1741,10/08/2014,packaged fruit/vegetables,2014,8,10,6
3616,10/08/2014,salty snack,2014,8,10,6
4183,10/08/2014,ice cream,2014,8,10,6
1797,10/08/2014,sugar,2014,8,10,6
2159,10/08/2014,pot plants,2014,8,10,6
3157,10/08/2014,waffles,2014,8,10,6
2188,10/08/2014,dessert,2014,8,10,6
2781,10/08/2014,whipped/sour cream,2014,8,10,6
2330,10/08/2014,sugar,2014,8,10,6
4183,10/08/2014,salty snack,2014,8,10,6
3937,10/08/2014,UHT-milk,2014,8,10,6
2159,10/08/2014,shopping bags,2014,8,10,6
3157,10/08/2014,shopping bags,2014,8,10,6
2966,10/08/2014,pudding powder,2014,8,10,6
2966,10/08/2014,cream cheese ,2014,8,10,6
4131,10/08/2014,other vegetables,2014,8,10,6
1612,10/08/2014,oil,2014,8,10,6
2159,10/08/2014,sugar,2014,8,10,6
3937,10/08/2014,tea,2014,8,10,6
4471,10/08/2014,sliced cheese,2014,8,10,6
1491,11/08/2014,hygiene articles,2014,8,11,0
3642,11/08/2014,pork,2014,8,11,0
4851,11/08/2014,whole milk,2014,8,11,0
1341,11/08/2014,bottled water,2014,8,11,0
1946,11/08/2014,meat,2014,8,11,0
2376,11/08/2014,rolls/buns,2014,8,11,0
4494,11/08/2014,pork,2014,8,11,0
3356,11/08/2014,beef,2014,8,11,0
3120,11/08/2014,beef,2014,8,11,0
1287,11/08/2014,soft cheese,2014,8,11,0
3467,11/08/2014,pastry,2014,8,11,0
3912,11/08/2014,soda,2014,8,11,0
2869,11/08/2014,cream cheese ,2014,8,11,0
1767,11/08/2014,whole milk,2014,8,11,0
2133,11/08/2014,tropical fruit,2014,8,11,0
3435,11/08/2014,rolls/buns,2014,8,11,0
2301,11/08/2014,whole milk,2014,8,11,0
1879,11/08/2014,yogurt,2014,8,11,0
3166,11/08/2014,dishes,2014,8,11,0
1491,11/08/2014,other vegetables,2014,8,11,0
3642,11/08/2014,other vegetables,2014,8,11,0
4851,11/08/2014,grapes,2014,8,11,0
1341,11/08/2014,root vegetables,2014,8,11,0
1946,11/08/2014,whipped/sour cream,2014,8,11,0
2376,11/08/2014,whipped/sour cream,2014,8,11,0
